0x13EBB0A690b0c7EBa90893F7ec300A099A32C322,73700,12
0x13b07BE0C25E54309412870456db923e8970b724,96228,22
0x14019DBae34219EFC2305b0C1dB260Fce8520DbF,160610,20
0x1416C1FEd9c635ae1673118131c0880fCf71e3f3,435992,56
0x141B5A59B40EFCFE77D411cAd4812813F44A7254,48426,6
0x144E8fe2e2052b7b6556790a06f001B56Ba033b3,32274,4
0x14F78BdCcCD12c4f963bd0457212B3517f974b2b,2604344957212812,136671731014
0x1584B668643617D18321a0BEc6EF3786F4b8Eb7B,351158,42
0x15884aBb6c5a8908294f25eDf22B723bAB36934F,3411784497949450,178749853006
0x15AD9ef623b0D635F2eEBf20e0548121CBaFc719,94644,12
0x15D6D330f374A796210EFc1445F1F3eA07A0b1EF,51004,8
0x15e6e23b97D513ac117807bb88366f00fE6d6e17,127576,16
0x166bFBb7ECF7f70454950AE18f02a149d8d4B7cE,489776,72
0x17757B0252c84341E243Ff49EEf8729eFa32f5De,311632,40
0x177f44eCDEa293f7124C3071D9C54E59fcfD16f9,33942,6
0x182D4B08462CD5B79080d77C2B149F04d330D24b,45984,6
0x184CbD89E91039E6B1EF94753B3fD41c55e40888,338972,46
0x18E50551445F051970202E2b37Ac1F0cF7dD6ADD,48552,6
0x19831b174e9deAbF9E4B355AadFD157F09E2af1F,-85480034301830,-69670235908
0x19A4FE7D0C76490ccA77b45580846CDB38B9A406,58734,6
0x19c5baD4354e9a78A1CA0235Af29b9EAcF54fF2b,64600,8
0x1A2d5fb134f5F2a9696dd9F47D2a8c735cDB490d,189226,32
0x1B15ED3612CD3077ba4437a1e2B924C33d4de0F9,6797747473308,638268814
0x1B7eA7D42c476A1E2808f23e18D850C5A4692DF7,770832542535066,74301272466
0x1C4E440e9f9069427d11bB1bD73e57458eeA9577,376386,62
0x1D4D853870734161BCb46dAb0012739C21693d98,48276,6
0x1D58E9c7B65b4F07afB58c72D49979D2F2c7A3F7,580744,84
0x1Dc2Dc7110F8ee61650864ad6680fE8144b7d6F9,-9047833868751576,-809997912316
0x1aD66517368179738f521AF62E1acFe8816c22a4,62152,8
0x1b17E6045234237f86c9acDeA0b637a561DeFf2E,32082,6
0x1dd6Ac8E77d4C4A959bed5d2Ae624d274C46E8Bd,601896,82
0x1f3236F64Cb6878F164e3A281c2a9393e19A6D00,32420,4
0x1fC84Da8c1DFD00a7F6D0970ed779cEc0BBf9CA4,1017204,156
0x202eCa424A8Db90924a4DaA3e6BCECd9311F668e,111508,16
0x20798Fd64a342d1EE640348E42C14181fDC842d8,247749050627626,13810455870
0x21145738198e34A7aF32866913855ce1968006Ef,7652,2
0x21C455c2a53e4bbDF21AB805E1E6CC687E3029Aa,16182,2
0x21DC07AFeeCF13394067E31eE32059a026449C41,82392,12
0x21fA512Af0cF5ab3057c7D6Fc3b9520Baa71833D,97196,12
0x223D168d318E0598d365aA1aAc78Dfa2eCA16dcf,12798875572497156,865659630520
0x2251A7db3B3159422cED07e3bA65494D78A66A22,114248,16
0x225C3D9CDC1F3c9EC7902216D3d315c9428AE025,32272,4
0x22618bCFaCD8eDc20DdB4CC561728f0A56e28dc1,-18692463906910,-1705123336
0x22aA1F4173b826451763EbfCE22cf54A0603163c,48248,8
0x22f5413C075Ccd56D575A54763831C4c27A37Bdb,96984,12
0x2329d6d67Dc1D4dA1858e2fe839C20E7f5456081,95676,12
0x234831d4CFF3B7027E0424e23F019657005635e1,14652,2
0x23807719299c9bA3C6d60d4097146259c7A16da3,159618,22
0x239EeC9EC218f71cEf5CC14D88b142ed4fF44110,41860,6
0x241b2Fb0b7517c784Dd0c3e20a1f655985CFaa07,149898,18
0x250192A4809194B5F5Bd4724270A7DE3376d0Bb2,82584,18
0x250997F21bbcA2fc3d4F42f23d190C0f9c4cBFDd,9334,2
0x263bFD6746489929B2F08d728FFC33D697538a92,30784,4
0x26acaa8Fa20c86875149d70Df29B01fd1061E0bb,86600,14
0x274C44d5aEcA4744eB6eF42Fede80cbee3cf2Ec5,97096,12
0x28570D9d66627e0733dFE4FCa79B8fD5b8128636,97068,12
0x2894457502751d0F92ed1e740e2c8935F879E8AE,210090,28
0x28c095d163107c5e9Ca83b932Ea14863B224D2B3,68600,10
0x2908A0379cBaFe2E8e523F735717447579Fc3c37,161656,20
0x2936227dB7a813aDdeB329e8AD034c66A82e7dDE,156040,20
0x295EFA47F527b30B45e51E6F5b4f4b88CF77cA17,430662,54
0x2972bf9B54aC5100d747150Dfd684899c0aBEc5E,4026412107835936,374187757642
0x2991e5C0aF1877C6AB782154f0dCF3c15e3dbEC3,64680,8
0x2A1A1D4E4257DbbA1136992577FF1b5EfDa1bB34,44655342847370,2359546700
0x2A23D58Ea4b5cC2e01ef53ea5dE51447C2528F16,128497527783164,7157430254
0x2A5c5E614AC54969790c8e383487289CBAA0aF82,14500,2
0x2A8e0ebDA46A075D77d197D21292e38D37a20AB3,292292248251746,27725885670
0x2A8eAc696c57a38aC79ae6168e8310306B4D7E9c,209390,30
0x2B83aC024B0a4Ba3f93776Cacb61D98310614aFE,9164,2
0x2BFB526403f27751d2333a866b1De0ac8D1b58e8,31636,4
0x2Be2273452ce4C80c0f9e9180D3f0d6eEDfa7923,21870,6
0x2DF6A706Ee101556D68d7e52CE4d066Fb4C9B16e,121232,16
0x2E9af3a1f42435354846Bff3681771b5E3551121,188406,28
0x2F0441f249BDb0146223a2e3b60c146badd667A4,33630,6
0x2F8C6f2DaE4b1Fb3f357c63256Fe0543b0bD42Fb,29544,8
0x2a40AAf3e076187B67CcCE82E20da5Ce27Caa2A7,140354,18
0x2bE9518cc2a9fc2aA15b78b92D96E0727a07DF7C,15312,2
0x2bF046A052942B53Ca6746de4D3295d8f10d4562,294194,38
0x2cD896e533983C61B0f72e6f4BbF809711AcC5CE,230227958493694,15336930252
0x2d4710a99D8DCBCDDf407c672c233c9B1b2F8bfb,262938,34
0x2e5Ae37154e3F0684a02CC1324359b56592Ee1a8,314022,54
0x2e676e0f071376e12eD9e12a031D01B9B87F5878,379720,48
0x2e6cbcFA99C5c164B0AF573Bc5B07c8beD18c872,316530384699308,24046261074
0x2e95A39eF19c5620887C0d9822916c0406E4E75e,227904,32
0x2f0087909A6f638755689d88141F3466F582007d,63462163686494,4750390434
0x305C5E928370941BE39b76DeB770d9Be299A5fF3,1390872,236
0x305b0eCf72634825f7231058444c65D885E1f327,323772,52
0x30709180d8747E5BC0bD6E1BFf51baEdAB31328D,438664663935714,40452022960
0x30A1fbFc214D2Af0A68f6652A1d18a1b71Dfa9eA,692802,90
0x31188536865De4593040fAfC4e175E190518e4Ef,43903043384860,4108188124
0x31DEae0DDc9f0D0207D13fc56927f067F493d324,81608,12
0x3213977900A71e183818472e795c76aF8cbC3a3E,27996,4
0x32a0d4eb7F312916473ea9bAFb8Db6b6f1b4C32e,413872,58
0x32a59b87352e980dD6aB1bAF462696D28e63525D,169212,24
0x33314cF610C14460d3c184a55363f51d609aa076,32404,4
0x333ad4bd869b12Fb3B1C883Cf2F1C89b685E018c,26514,2
0x334bdeAA1A66E199CE2067A205506Bf72de14593,12294,2
0x334f12F269213371fb59b328BB6e182C875e04B2,2192540240563016,204639158728
0x340bc7511E4E6C1cDD9dCd8f02827fd08EDC6Fb2,2520870922649048,149951218918
0x343EE80f82440A498E48Ae186e066809750A055B,32320,16
0x347a5732541d3A8D935BeFC6553b7355b3e9C5ad,31532,4
0x34a649fde43cE36882091A010aAe2805A9FcFf0d,2034758529209762,111821014344
0x350B75652059725c6E01F16198Da61BBeC33eD5f,16108,4
0x3635364e89EF6e842DD16a4028Df0A7124CA7A4A,5374,2
0x36998Db3F9d958F0Ebaef7b0B6Bf11F3441b216F,1002965596881582,126556517562
0x36B9aB68D5999F060fE8db71e35c8b5201313178,-10784711250924,-1077195856
0x36e5E80E7Fc5CE35A4e645B9A304109f684B5f4B,7656,2
0x372c757349a5A81d8CF805f4d9cc88e8778228e6,177600,24
0x374E518f85aB75c116905Fc69f7e0dC9f0E2350C,145578,18
0x37f8E3b0Dfc2A980Ec9CD2C233a054eAa99E9d8A,83104,12
0x3800645f556ee583E20D6491c3a60E9c32744376,147920,20
0x3849a135D541232af220Bb839Ee1cE7e2165ed7D,64728,8
0x388Bb4D6B0C8e09AFaaF84cDae8123778fadf28c,48462,6
0x38AE800E603F61a43f3B02f5E429b44E32e01D84,96852,12
0x394c357DB3177E33Bde63F259F0EB2c04A46827c,3631684864017928,336727402952
0x394fEAe00CdF5eCB59728421DD7052b7654833A3,138300425242560,12597120930
0x3A628c8Ff76fEDDCB377B94a794A4d9fA785E1a4,89976,12
0x3B0f3233C6A02BEF203A8B23c647d460Dffc6aa7,193001906154816,16387864726
0x3Bbb4F4eAfd32689DaA395d77c423438938C40bd,27642,4
0x3C087171AEBC50BE76A7C47cBB296928C32f5788,420608,76
0x3C4d21243F55f0Ee12F9ddDe1296d08529503311,14172,6
0x3C7560edEeE5B60e4a6c7abEbaa971065B2242b4,106730,14
0x3CBC3bEd185B837D79Ba18d36A3859EcbcFC3Dc8,128816,16
0x3CC6Cc687870C972127E073E05b956A1eE270164,-134041165019120,-13495888542
0x3D138E67dFaC9a7AF69d2694470b0B6D37721B06,630704142471764,51275445598
0x3D156580d650cceDBA0157B1Fc13BB35e7a48542,31376,4
0x3D4FCd5E5FCB60Fca9dd4c5144aa970865325803,72850982272510,5875555500
0x3Df83869B8367602E762FC42Baae3E81aA1f2a20,97098,12
0x3E0fdEAB81bE617892472c457C3f69b846Fbf4C5,64384,8
0x3E4D97C22571C5Ff22f0DAaBDa2d3835E67738EB,-44807256551586,-7476948052
0x3F6BaBbF1a9DFB3039Dc932986D4A9658234fe21,132692,20
0x3FDbEeDCBfd67Cbc00FC169FCF557F77ea4ad4Ed,611230,80
0x3a472FD2bab732329Ea490440e8015e126a4FDB7,511864,68
0x3a7268413227Aed893057a8eB21299b36ec3477e,476620,60
0x3aB1a190713Efdc091450aF618B8c1398281373E,256022,52
0x3bD12E6C72B92C43BD1D2ACD65F8De2E0E335133,764900759079578,59419309466
0x3c5Aac016EF2F178e8699D6208796A2D67557fe2,170004,24
0x3d7cdE7EA3da7fDd724482f11174CbC0b389BD8b,1165832,144
0x3dD413Fd4D03b1d8fD2C9Ed34553F7DeC3B26F5C,28584,4
0x3dc9c874fa91AB41DfA7A6b80aa02676E931aa9F,4289601170604308,392055822474
0x3e763998E3c70B15347D68dC93a9CA021385675d,1041567434770,101482078
0x3efcb1c1B64E2ddd3ff1CAB28aD4E5BA9CC90C1c,492611377189630,36753814668
0x3f75F2AE3aE7dA0Fb7fF0571a99172926C3Bdac2,165828,24
0x3f9d48594FB58700cd6bF82BD010e25f61C7d8C9,402866,50
0x4062Ec809b341660262CE22dAB11E4Bc5cECd622,1397236,180
0x40C5A7b9dAD9463CCf0cbaFEa05CEdA768962947,421876,56
0x40E652fE0EC7329DC80282a6dB8f03253046eFde,238632,36
0x4135DEb17102AeeDa09F5748186a1aa5060b3bbb,160940,22
0x4179FB53E818c228803cF30d88Bc0597189F141C,1343991711787246,70333979352
0x4180c6aFeEd0290E87cE848FC48451027798958C,129504,16
0x41BF3C5167494cbCa4C08122237C1620A78267Ab,-1115602620234556,-100069135546
0x41CC24B4E568715f33fE803a6C3419708205304d,143302,22
0x41DD131e460E18befD262cF4Fe2e2b2F43F6Fb7B,125802745307512,11748089648
0x41EfF4e547090fBD310099Fe13d18069C65dfe61,24704,4
0x433b1b3bc573FcD6fDDDCf9A72CE377dB7A38bb5,400786,54
0x434252f52cE25DA0e64f0C38EBC65258AABB2844,399716,50
0x4389338CEaA410098b6bb9aD2cdd5E5e8687fBF7,125796,20
0x43b79f1E529330F1568e8741F1C04107db25EB28,285981330300290,26354189218
0x4432e64624F4c64633466655de3D5132ad407343,10159506989934,1051114606
0x4438767155537c3eD7696aeea2C758f9cF1DA82d,125692962709884,6560439000
0x4465c4474703BB199c6ed15C97b6E32BD211Cf9d,55364,8
0x44db0002349036164dD46A04327201Eb7698A53e,21248,4
0x4515957DAF1c5a1Cd2E24D000E909A0Ff6bE1975,72220,10
0x468325e9Ed9bbEF9e0B61F15BFfa3A349bf11719,868274001819224,70257266852
0x4694d4A6f9bf20A491b7A93F77f34Aec2Be86546,105447915662680,9519197718
0x47217E48daAf7fe61486b265f701D449a8660A94,130356,20
0x4779c6a1cB190221Fc152AF4B6adB2eA5c5DBd88,140307424832,26157236
0x483CDC51a29Df38adeC82e1bb3f0AE197142a351,10732394272045746,974082863322
0x48493Cf5D4f5bbfe2a6a5498E1Da6aB1B00C7D39,106495226951624,8147959250
0x486d28706bcef411CBFe8fE357c287496A518DEA,43120,4
0x48A2bC5DC9e3c5c0421E0483bF0648AaEE87daca,413020,64
0x48A5A6a01bA89cDdF97D2D552923d5a11401Ed19,236842,34
0x49072cd3Bf4153DA87d5eB30719bb32bdA60884B,61688,8
0x4949D9db8Af71A063971a60F918e3C63C30663d7,29498,4
0x4950215d3cd07A71114F2dDDAFA1F845C2cD5360,92328,12
0x4962664aB3bE8f478e59F4A1A629a32F5A4C79b2,275264,34
0x4A337d1dF22d0D3077CaEFd083A1b70AA168d087,684112,108
0x4A5867445A1Fa5F394268A521720D1d4E5609413,176176,32
0x4A6A6573393485cC410b20a021381Fb39362B9D1,235345311158896,18102470174
0x4AAE8E210F814916778259840d635AA3e73A4783,27962,2
0x4Ca3E5bDf3823fEBbE18F9664cdEd14b7243971C,3586232928063296,258401291234
0x4E2572d9161Fc58743A4622046Ca30a1fB538670,9320,2
0x4E3E7d5183e42Fa4C5C4E223534A5307B5dAD6e9,178168,22
0x4E51f0a242bf6E98bE03Eb769CC5944831DcE87a,154644,18
0x4F70FFDdAb3c60Ad12487b2906E3E46d8bC72970,30896,4
0x4F8D7711d18344F86A5F27863051964D333798E2,3869754980712036,363389339278
0x4FF37892B9c7411Fd9d189533D3D4a2bf87f2EC6,28376,4
0x4a2D3C5B9b6dd06541cAE017F9957b0515CD65e2,236608,32
0x4ab746092Fb040DBd02a41DEEb2D6933057eEF13,64712,8
0x4ac9a97b3edb3f11b5ca91d8dE9468CF4882A7af,212512,30
0x4b1b04693a00F74B028215503eE97cC606f4ED66,86736963924518,4518726958
0x4ba91dD5D555EcED4589e70dd1B9962773709406,47892,6
0x4bf44E0c856d096B755D54CA1e9CFdc0115ED2e6,22271738337484,3226000052
0x4c180462A051ab67D8237EdE2c987590DF2FbbE6,16902282147409880,1412551724454
0x4ceB640Af5c94eE784eeFae244245e34b48ec4f6,128608,16
0x4d2010DFC88A89DD8479EEAb8e5f95B4cFfCDE45,443537402563362,40807905204
0x4e2A5a06934c35c83F7066bCa8Bc30f5F1685466,33306,6
0x4fCD42eb2557E49C0201Fb3283CfF62c1BaF0Fb4,165388,22
0x515755b2c5A209976CF0de869c30f45aC7495a60,-43857488541948,-3393552924
0x51Cf86829ed08BE4Ab9ebE48630F4d2Ed9f54F56,32088,6
0x51E7b8564F50ec4ad91877e39274bdA7E6eb880A,59528,8
0x521415eEc0f5bec71704Aaaf9aE0aFe70323FfAB,26336,2
0x5270B883D12e6402a20675467e84364A2Eb542bF,129440,16
0x52E03B19b1919867aC9fe7704E850287FC59d215,8635846387296,741752978
0x52EAa3345a9b68d3b5d52DA2fD47EbFc5ed11d4e,3161908495108258,293472243852
0x52c9A7E7D265A09Db125b7369BC7487c589a7604,12495032672,1644240
0x52ccFf5c85314bbe4D9C019EE57E5B45Ad08B0Db,5441699242427614,285129847482
0x52d3aBa582A24eeB9c1210D83EC312487815f405,15775157475172,3841192962
0x5338035c008EA8c4b850052bc8Dad6A33dc2206c,64748,8
0x533af56B4E0F3B278841748E48F61566E6C763D6,702160,92
0x53dC93b33d63094770A623406277f3B83a265588,292630,44
0x540dC960E3e10304723bEC44D20F682258e705fC,35160,6
0x55493d2bf0860B23a6789E9BEfF8D03CE03911cd,623648,80
0x558B202d7D87B290bDB7B82DFEd9dD82D4BB1ecF,48366,6
0x558C4aFf233f17Ac0d25335410fAEa0453328da8,14724,2
0x561Cbb53ba4d7912Dbf9969759725BD79D920e2C,171296,32
0x562f223a5847DaAe5Faa56a0883eD4d5e8EE0EE0,31096,4
0x563F036896c19C6f4287fbE69c10bb63FAC717D6,838696788774,50495682
0x575C9606CfcCF6F93D2E5a0C37d2C7696BCab132,96168,12
0x575E1701fCa9D40c4534576fCec320CFe22Bc561,276930,38
0x5767795b4eFbF06A40cb36181ac08f47CDB0fcEc,807832,100
0x576A4d006543d7Ba103933d6DBd1e3Cdf86E22d3,28170,4
0x5775b780006cBaC39aA84432BC6157E11BC5f672,-10455489227440,-1489129166
0x57B649E1E06FB90F4b3F04549A74619d6F56802e,145644,18
0x57a4342ED31c8f53e164EF28B0182620d20290A5,47742,6
0x58024B6C1005dE40eAC2D4c06bC947ebf2a302Af,9091526598412,759411770
0x582500328b34CdC66d6c07fA1cf4720e65524fEc,97136,12
0x584145Be171F646cd2a3979bA3edAE978b635465,11398,2
0x58737A9B0A8A5c8a2559C457fCC9e923F9d99FB7,60860,8
0x589b9549Dd7158f75BA43D8fCD25eFebb55F823F,2768744,370
0x597D01CdfDC7ad72c19B562A18b2e31E41B67991,245846,42
0x59D2324CFE0718Bac3842809173136Ea2d5912Ef,762776,104
0x5A2B016c641742FB97a75C0d4c22B2A637Ddf4B6,10620,2
0x5A7F487D4A9894583DE2Dbf3114F46695DD0b7F1,299004,42
0x5AcB8339D7b364dafa46746C1DB2e13BafCEAa87,26376,2
0x5C6D32CbcB99722e6295C3f1fb942F99e98394E8,66436,10
0x5CE307dc1722Ac07d2F1D98D408c7cAf9ea76A16,64512,8
0x5FA8F6284E7d85C7fB21418a47De42580924F24d,4238,2
0x5a2c17CEbE721e6Abd167FD0EDF9d3CE4b176A5D,45450,6
0x5a57711B103c6039eaddC160B94c932d499c6736,47598,6
0x5ab404ab63831bFcf824F53B4ac3737b9d155d90,643804,82
0x5b38C0fFd431500EBa7c8a7932FF4892F7edA64e,116788,16
0x5b45b0A5C1e3D570282bDdfe01B0465c1b332430,-24084655760896,-2359335964
0x5b9A2267a9e9B81FbF01ba10026fCB7B2F7304d3,274440,36
0x5c62FaB7897Ec68EcE66A64D7faDf5F0E139B1E7,28564,4
0x5c9d09716404556646B0B4567Cb4621C18581f94,191016,24
0x5d48f06eDE8715E7bD69414B97F97fF0706D6c71,7732964804395828,684240681264
0x5dd28BD033C86e96365c2EC6d382d857751D8e00,48552,6
0x5dfbB2344727462039eb18845a911C3396d91cf2,116060,20
0x5eC5e26D5304EF62310b5bC46A150d15E144e122,6558863574296306,608985272844
0x5eE72CD125e21b67ABFf81bBe2aCE39C831ce433,23872,4
0x5ea7ea516720a8F59C9d245E2E98bCA0B6DF7441,307692,42
0x5ec6bC92395bFE4dFb8F45cb129AC0c2F290F23d,48528,6
0x5f37479c76F16d94Afcc394b18Cf0727631d8F91,154984,24
0x60e8b62C7Da32ff62fcd4Ab934B75d2d28FE7501,324796,56
0x614D1D40e3b2b1601625E739bfe8Bdf85133B459,91236,12
0x61e413DE4a40B8d03ca2f18026980e885ae2b345,11574,2
0x62F96Bcc36Dccf97e1E6c4D2654d864c95d76335,16182,2
0x6301Add4fb128de9778B8651a2a9278B86761423,45294,6
0x6343B307C288432BB9AD9003B4230B08B56b3b82,192960,24
0x6363F3dA9D28C1310C2EaBdD8e57593269F03fF8,1208924,168
0x63B98C09120E4eF75b4C122d79b39875F28A6fCc,32356,4
0x64298A72F4E3e23387EFc409fc424a3f17356fC4,615196,76
0x642c9e3d3f649f9fcCB9f28707A0260Ba1E156B1,994700,168
0x648fA93EA7f1820EF9291c3879B2E3C503e1AA61,167784,24
0x65F992c16CB989B734A1d3CCAf13713391afa6d3,220688,26
0x65cd9979bEecad572A6081FB3EC9fa47Fca2427a,2766300910302,288303010
0x6609DFA1cb75d74f4fF39c8a5057bD111FBA5B22,6384,2
0x66435387dcE9f113Be44d5e730eb1C068B328E93,247296,32
0x6661b9b527F4Dad25a97ca4Fc9B29F90f0760cFF,11660,2
0x6691fB80b87b89e3Ea3E7C9a4b19FDB2d75c6aaD,147026,22
0x66B0115e839B954A6f6d8371DEe89dE90111C232,274094621303192,24077114436
0x66F6Ac1E4c4c8aE7D84231451126f613bFE61D98,305408,40
0x66b19A1241FD54fE74dD8E40B7df8C419492e423,78702,14
0x66e4c7e22667A6D80F0C726a160E5DeE9A37223C,24354,4
0x676E288Fb3eB22376727Ddca3F01E96d9084D8F6,459562792682,28602112
0x679B4172E1698579d562D1d8b4774968305b80b2,752966393018968,68599658200
0x68572eAcf9E64e6dCD6bB19f992Bdc4Eff465fd0,-73444869128984,-9586681228
0x6887b5852847dD89d4C86dFAefaB5B0B236DCD8a,73829444718,13365210
0x69B971A22dbf469f94B34Bdbad9cd863bdd222a2,55510,10
0x69b03bFC650B8174f5887B2320338b6c29150bCE,126256,16
0x69e02D001146A86d4E2995F9eCf906265aA77d85,50096,8
0x6A6d11cE4cCf2d43e61B7Db1918768c5FDC14559,310880,42
0x6CD83315e4c4bFdf95D4A8442927C018F328C9fe,49764,8
0x6D42977A60aEF0de154Dc255DE03070A690cF041,154486,18
0x6D5194ECE4C937B58EE00c4238eF61E6b98eaCE8,47382,6
0x6ECa54EE3DA212773A05a3CDd07ff4B33aD54c2b,518974,76
0x6F11CE836E5aD2117D69Aaa9295f172F554EA4C9,48540,6
0x6F9ceE855cB1F362F31256C65e1709222E0f2037,6487865712473872,600085945006
0x6a3e09694bDF65dA8F6bF6bfaD147811100f4C40,16116,2
0x6a78E13f5d20cb584Be28Fc31EAdB66dE499a60b,42276,6
0x6a93946254899A34FdcB7fBf92dfd2e4eC1399e7,816594314092910,67059095544
0x6b434f8e80E8B85A63A9f4fF0A14eB9568a827c8,107253195928634,5605544420
0x6c3E007377eFfd74afE237ce3B0Aeef969b63C91,2157555923444468,127255438556
0x6c76EDcD9B067F6867aea819b0B4103fF93779Fd,31732,4
0x6eec856e1661Fd6B2345380843c3603Dd7A6A94C,38292,6
0x6f77E3A2C7819C5DcF0b1f0d53264B65C4Cb7C5A,149250,18
0x6fa54cbFDc9D70829Ac9F110BB2B16D8c64fA91C,9166,2
0x706cf4Cc963e13fF6aDD75d3475dA00A27C8a565,-1310160742140,-146517636
0x708E5804D0e930Fac266d8B3F3e13EdbA35ac86E,735836,116
0x70C61c13CcEF8c8a7E74933DfB037aae0C2bEa31,688808,104
0x70a9c497536E98F2DbB7C66911700fe2b2550900,24672,4
0x70c65accB3806917e0965C08A4a7D6c72F17651A,55128,8
0x7197225aDAD17EeCb4946480D4BA014f3C106EF8,574456,72
0x71F9CCd68bf1f5F9b571f509E0765A04ca4fFad2,79985728422088,7494192450
0x71ed04D8ee385CB1A9a20d6664d6FBcE6D6d3537,-52955924279574,-17656656970
0x7211EEaD6c7DB1D1Ebd70F5CbCd8833935A04126,8652773549083472,466120656982
0x721f5D24c041d02f9316245D96DAc0094429Ce53,236736,36
0x72D876bC63f62ed7bb70Ad82238827a2168b5fd2,34680131506644,3275349204
0x73C91af57C657DfD05a31DAcA7Bff1aEb5754629,218720,26
0x73Cbc02516f5F4945cE2F2fACf002b2c6aA359e7,76172,10
0x74231623D8058Afc0a62f919742e15Af0fb299e5,191015083343646,10001584378
0x7428eC5B1FAD2FFAdF855d0d2960b5D666d8e347,117584,16
0x74Bcf1a4c12Fc240773102C76Ea433502c188d84,41251508982676,3902203416
0x7568614a27117EeEB6E06022D74540c3C5749B84,82410,10
0x75e6E04eB9BB5e4C1E8A57F3C6Eb89D7BfF63a14,178968,24
0x761B20137B4cE315AB9ea5fdbB82c3634c3F7515,63917178126812,3948118600
0x764Bd4Feb72cB6962E8446e9798AceC8A3ac1658,851706431875460,73259091938
0x76a014267b1D9e375D4A84554504E366C7De1167,664050,90
0x77029090e07F7D144538C74cD3B7EcF674d82f62,29672,4
0x77BD7d6D8E6cB76032FF6a96921D81a98Baf3637,334760,46
0x78320e6082f9E831DD3057272F553e143dFe5b9c,30864,4
0x78861Fb7F1BA64b2b295Cf5e69DC480cFb929B0E,33696,8
0x7893b13e58310cDAC183E5bA95774405CE373f83,586012609109320,30637522544
0x78a09C8B4FF4e5A73E3B7bf628BD30E6D67B0E50,122986964923044,9354939476
0x79441586C6C860a62492467b9D44D2649651633F,62394,8
0x7AAEE144a14Ec3ba0E468C9Dcf4a89Fdb62C5AA6,3569598517768242,188742483826
0x7Ace5390CAa52Ea0c0D1aB408eE2D27DCE3f2711,16100,2
